"words","frequency","first","second"
"still like",2,"still","like"
"still lives",2,"still","lives"
"still looks",2,"still","looks"
"still lot",2,"still","lot"
"still lots",2,"still","lots"
"still made",2,"still","made"
"still miss",2,"still","miss"
"still moving",2,"still","moving"
"still needs",2,"still","needs"
"still night",2,"still","night"
"still pay",2,"still","pay"
"still playing",2,"still","playing"
"still possessed",2,"still","possessed"
"still really",2,"still","really"
"still resting",2,"still","resting"
"still small",2,"still","small"
"still struggling",2,"still","struggling"
"still taking",2,"still","taking"
"still talk",2,"still","talk"
"still thinking",2,"still","thinking"
"still try",2,"still","try"
"still understand",2,"still","understand"
"still using",2,"still","using"
"still watching",2,"still","watching"
"still will",2,"still","will"
"still works",2,"still","works"
"still worth",2,"still","worth"
"stir well",2,"stir","well"
"stirring constantly",2,"stirring","constantly"
"stoked see",2,"stoked","see"
"stole show",2,"stole","show"
"stomach ache",2,"stomach","ache"
"stomping grounds",2,"stomping","grounds"
"stone cold",2,"stone","cold"
"stop asking",2,"stop","asking"
"stop buying",2,"stop","buying"
"stop crying",2,"stop","crying"
"stop drinking",2,"stop","drinking"
"stop give",2,"stop","give"
"stop giving",2,"stop","giving"
"stop hard",2,"stop","hard"
"stop i",2,"stop","i"
"stop laughing",2,"stop","laughing"
"stop looking",2,"stop","looking"
"stop right",2,"stop","right"
"stop shop",2,"stop","shop"
"stop telling",2,"stop","telling"
"stop trying",2,"stop","trying"
"stop visit",2,"stop","visit"
"stop worrying",2,"stop","worrying"
"stopping today",2,"stopping","today"
"store bought",2,"store","bought"
"store buy",2,"store","buy"
"store can",2,"store","can"
"store i",2,"store","i"
"store just",2,"store","just"
"store now",2,"store","now"
"store pick",2,"store","pick"
"store today",2,"store","today"
"stores will",2,"stores","will"
"storing pitching",2,"storing","pitching"
"story behind",2,"story","behind"
"story can",2,"story","can"
"story follows",2,"story","follows"
"story go",2,"story","go"
"story goes",2,"story","goes"
"story ive",2,"story","ive"
"story plot",2,"story","plot"
"story s",2,"story","s"
"straight away",2,"straight","away"
"straight days",2,"straight","days"
"straight forward",2,"straight","forward"
"strands dna",2,"strands","dna"
"strange feeling",2,"strange","feeling"
"strange im",2,"strange","im"
"strange laws",2,"strange","laws"
"strange way",2,"strange","way"
"strange world",2,"strange","world"
"strategy need",2,"strategy","need"
"straw market",2,"straw","market"
"strawberry shortcake",2,"strawberry","shortcake"
"street address",2,"street","address"
"street corners",2,"street","corners"
"street food",2,"street","food"
"street i",2,"street","i"
"street journal",2,"street","journal"
"street near",2,"street","near"
"street station",2,"street","station"
"street talk",2,"street","talk"
"streets run",2,"streets","run"
"strength keep",2,"strength","keep"
"strike force",2,"strike","force"
"striking distance",2,"striking","distance"
"string cheese",2,"string","cheese"
"striving find",2,"striving","find"
"strong word",2,"strong","word"
"stronger i",2,"stronger","i"
"struggle meet",2,"struggle","meet"
"struggled make",2,"struggled","make"
"stuck around",2,"stuck","around"
"student film",2,"student","film"
"student loans",2,"student","loans"
"student student",2,"student","student"
"students can",2,"students","can"
"students get",2,"students","get"
"students one",2,"students","one"
"students place",2,"students","place"
"students think",2,"students","think"
"studied scriptures",2,"studied","scriptures"
"studio time",2,"studio","time"
"study abroad",2,"study","abroad"
"study god",2,"study","god"
"study painting",2,"study","painting"
"study shows",2,"study","shows"
"study world",2,"study","world"
"stuff already",2,"stuff","already"
"stuff away",2,"stuff","away"
"stuff coming",2,"stuff","coming"
"stuff d",2,"stuff","d"
"stuff done",2,"stuff","done"
"stuff even",2,"stuff","even"
"stuff going",2,"stuff","going"
"stuff i’ve",2,"stuff","i’ve"
"stuff new",2,"stuff","new"
"stuff one",2,"stuff","one"
"stuff really",2,"stuff","really"
"stuff will",2,"stuff","will"
"stupid i",2,"stupid","i"
"style i",2,"style","i"
"styrofoam cups",2,"styrofoam","cups"
"subatomic particles",2,"subatomic","particles"
"subject centre",2,"subject","centre"
"subject much",2,"subject","much"
"subscribers go",2,"subscribers","go"
"subway tunnels",2,"subway","tunnels"
"success corporation",2,"success","corporation"
"success others",2,"success","others"
"success rate",2,"success","rate"
"successful day",2,"successful","day"
"successful outcome",2,"successful","outcome"
"such cute",2,"such","cute"
"such good",2,"such","good"
"such great",2,"such","great"
"suddenly i",2,"suddenly","i"
"suffering cap",2,"suffering","cap"
"suffers severe",2,"suffers","severe"
"sufficient power",2,"sufficient","power"
"sugar baking",2,"sugar","baking"
"sugar monoculture",2,"sugar","monoculture"
"sugar rush",2,"sugar","rush"
"suggested i",2,"suggested","i"
"suggestions get",2,"suggestions","get"
"suicidal type",2,"suicidal","type"
"sultan qaboos",2,"sultan","qaboos"
"summer i",2,"summer","i"
"summer olympics",2,"summer","olympics"
"summer summer",2,"summer","summer"
"summer time",2,"summer","time"
"summer vacation",2,"summer","vacation"
"summer winter",2,"summer","winter"
"sun burn",2,"sun","burn"
"sun goes",2,"sun","goes"
"sun i",2,"sun","i"
"sun shining",2,"sun","shining"
"sunday afternoon",2,"sunday","afternoon"
"sunday andrew",2,"sunday","andrew"
"sunday april",2,"sunday","april"
"sunday october",2,"sunday","october"
"sunday pm",2,"sunday","pm"
"sunny morning",2,"sunny","morning"
"sunny warm",2,"sunny","warm"
"sunset different",2,"sunset","different"
"super crowded",2,"super","crowded"
"super fast",2,"super","fast"
"super fun",2,"super","fun"
"super glue",2,"super","glue"
"super smart",2,"super","smart"
"supplies last",2,"supplies","last"
"support cause",2,"support","cause"
"support foreign",2,"support","foreign"
"support independent",2,"support","independent"
"support keeping",2,"support","keeping"
"supporting local",2,"supporting","local"
"supposed go",2,"supposed","go"
"sure always",2,"sure","always"
"sure christian",2,"sure","christian"
"sure come",2,"sure","come"
"sure even",2,"sure","even"
"sure family",2,"sure","family"
"sure fans",2,"sure","fans"
"sure felt",2,"sure","felt"
"sure fun",2,"sure","fun"
"sure going",2,"sure","going"
"sure guys",2,"sure","guys"
"sure handle",2,"sure","handle"
"sure knows",2,"sure","knows"
"sure many",2,"sure","many"
"sure maybe",2,"sure","maybe"
"sure much",2,"sure","much"
"sure nothing",2,"sure","nothing"
"sure put",2,"sure","put"
"sure shakira",2,"sure","shakira"
"sure turn",2,"sure","turn"
"sure visit",2,"sure","visit"
"sure watch",2,"sure","watch"
"sure way",2,"sure","way"
"surprised find",2,"surprised","find"
"surprised get",2,"surprised","get"
"surprised i",2,"surprised","i"
"surprised learn",2,"surprised","learn"
"surprised see",2,"surprised","see"
"surprised things",2,"surprised","things"
"surprising given",2,"surprising","given"
"surreal seeing",2,"surreal","seeing"
"survive without",2,"survive","without"
"sustainable longterm",2,"sustainable","longterm"
"swag swag",2,"swag","swag"
"sweet boy",2,"sweet","boy"
"sweet chocolate",2,"sweet","chocolate"
"sweet corn",2,"sweet","corn"
"sweet home",2,"sweet","home"
"sweet i",2,"sweet","i"
"sweet memories",2,"sweet","memories"
"sweet mother",2,"sweet","mother"
"sweet thing",2,"sweet","thing"
"sweet tomatoes",2,"sweet","tomatoes"
"sweet tooth",2,"sweet","tooth"
"sweetest thing",2,"sweetest","thing"
"swimming pool",2,"swimming","pool"
"swiss roll",2,"swiss","roll"
"switched birth",2,"switched","birth"
"switches christmas",2,"switches","christmas"
"switching views",2,"switching","views"
"sylvester stallone",2,"sylvester","stallone"
"sylvia plath",2,"sylvia","plath"
"symeon flynch",2,"symeon","flynch"
"system i",2,"system","i"
"system one",2,"system","one"
"t know",2,"t","know"
"ta da",2,"ta","da"
"table can",2,"table","can"
"table lamp",2,"table","lamp"
"table morning",2,"table","morning"
"table tennis",2,"table","tennis"
"tables chairs",2,"tables","chairs"
"tablespoon oil",2,"tablespoon","oil"
"taco pizza",2,"taco","pizza"
"taco taco",2,"taco","taco"
"tag along",2,"tag","along"
"tag team",2,"tag","team"
"take bath",2,"take","bath"
"take business",2,"take","business"
"take charge",2,"take","charge"
"take control",2,"take","control"
"take day",2,"take","day"
"take deep",2,"take","deep"
"take easy",2,"take","easy"
"take everything",2,"take","everything"
"take forever",2,"take","forever"
"take good",2,"take","good"
"take hand",2,"take","hand"
"take heart",2,"take","heart"
"take house",2,"take","house"
"take i",2,"take","i"
"take it",2,"take","it"
"take leap",2,"take","leap"
"take least",2,"take","least"
"take life",2,"take","life"
"take mean",2,"take","mean"
"take meds",2,"take","meds"
"take pain",2,"take","pain"
"take photo",2,"take","photo"
"take pics",2,"take","pics"
"take resources",2,"take","resources"
"take ride",2,"take","ride"
"take risk",2,"take","risk"
"take seat",2,"take","seat"
"take stage",2,"take","stage"
"take the",2,"take","the"
"take three",2,"take","three"
"take trip",2,"take","trip"
"take two",2,"take","two"
"take wife",2,"take","wife"
"take word",2,"take","word"
"take world",2,"take","world"
"take yet",2,"take","yet"
"taken consideration",2,"taken","consideration"
"taken hospital",2,"taken","hospital"
"taken one",2,"taken","one"
"taken prisoner",2,"taken","prisoner"
"taken step",2,"taken","step"
"takes get",2,"takes","get"
"takes lot",2,"takes","lot"
"taking company",2,"taking","company"
"taking deep",2,"taking","deep"
"taking easy",2,"taking","easy"
"taking i",2,"taking","i"
"taking kiddies",2,"taking","kiddies"
"taking life",2,"taking","life"
"taking night",2,"taking","night"
"taking part",2,"taking","part"
"taking photos",2,"taking","photos"
"taking pics",2,"taking","pics"
"taking pictures",2,"taking","pictures"
"taking responsibility",2,"taking","responsibility"
"taking ride",2,"taking","ride"
"taking whole",2,"taking","whole"
"taking wife",2,"taking","wife"
"talent show",2,"talent","show"
"talented designers",2,"talented","designers"
"talk anything",2,"talk","anything"
"talk can",2,"talk","can"
"talk everyone",2,"talk","everyone"
"talk girls",2,"talk","girls"
"talk god",2,"talk","god"
"talk listen",2,"talk","listen"
"talk nothing",2,"talk","nothing"
"talk people",2,"talk","people"
"talk radio",2,"talk","radio"
"talk sex",2,"talk","sex"
"talk show",2,"talk","show"
"talk someone",2,"talk","someone"
"talked forever",2,"talked","forever"
"talked phone",2,"talked","phone"
"talked talked",2,"talked","talked"
"talking i",2,"talking","i"
"talking man",2,"talking","man"
"talking phone",2,"talking","phone"
"talking right",2,"talking","right"
"tall lean",2,"tall","lean"
"tampa bay",2,"tampa","bay"
"tank top",2,"tank","top"
"tap dancing",2,"tap","dancing"
"tap room",2,"tap","room"
"tape just",2,"tape","just"
"tar road",2,"tar","road"
"tarte tatin",2,"tarte","tatin"
"task management",2,"task","management"
"taste music",2,"taste","music"
"tasted nutella",2,"tasted","nutella"
"tastes like",2,"tastes","like"
"tasting event",2,"tasting","event"
"tasting great",2,"tasting","great"
"taught us",2,"taught","us"
"taught well",2,"taught","well"
"tawny port",2,"tawny","port"
"tax dollars",2,"tax","dollars"
"tax man",2,"tax","man"
"taylor fladgate",2,"taylor","fladgate"
"tbsp oil",2,"tbsp","oil"
"td garden",2,"td","garden"
"teach dougie",2,"teach","dougie"
"teacher tustin",2,"teacher","tustin"
"teachers attended",2,"teachers","attended"
"teachers need",2,"teachers","need"
"team bus",2,"team","bus"
"team can",2,"team","can"
"team going",2,"team","going"
"team help",2,"team","help"
"team knows",2,"team","knows"
"team leader",2,"team","leader"
"team left",2,"team","left"
"team look",2,"team","look"
"team much",2,"team","much"
"team one",2,"team","one"
"team team",2,"team","team"
"team tonight",2,"team","tonight"
"team wins",2,"team","wins"
"team won",2,"team","won"
"teams will",2,"teams","will"
"tear away",2,"tear","away"
"teaspoon vanilla",2,"teaspoon","vanilla"
"tech savvy",2,"tech","savvy"
"tech support",2,"tech","support"
"technical information",2,"technical","information"
"technical stuff",2,"technical","stuff"
"techniques along",2,"techniques","along"
"technology days",2,"technology","days"
"ted nugent",2,"ted","nugent"
"teen jeopardy",2,"teen","jeopardy"
"teenage girls",2,"teenage","girls"
"teeth i",2,"teeth","i"
"teeth of",2,"teeth","of"
"teeth right",2,"teeth","right"
"tel arad",2,"tel","arad"
"tel aviv",2,"tel","aviv"
"tell dude",2,"tell","dude"
"tell everything",2,"tell","everything"
"tell friends",2,"tell","friends"
"tell got",2,"tell","got"
"tell i’m",2,"tell","i’m"
"tell i’ve",2,"tell","i’ve"
"tell know",2,"tell","know"
"tell little",2,"tell","little"
"tell me",2,"tell","me"
"tell mom",2,"tell","mom"
"tell much",2,"tell","much"
"tell real",2,"tell","real"
"tell upload",2,"tell","upload"
"tell wat",2,"tell","wat"
"tell wife",2,"tell","wife"
"telling i",2,"telling","i"
"telling truth",2,"telling","truth"
"telling ya",2,"telling","ya"
"tells need",2,"tells","need"
"tells s",2,"tells","s"
"temperature degrees",2,"temperature","degrees"
"temporary relief",2,"temporary","relief"
"tend agree",2,"tend","agree"
"tend love",2,"tend","love"
"tend things",2,"tend","things"
"tennis balls",2,"tennis","balls"
"term memory",2,"term","memory"
"terms families",2,"terms","families"
"terrible thing",2,"terrible","thing"
"terribly exciting",2,"terribly","exciting"
"tests i",2,"tests","i"
"texas supreme",2,"texas","supreme"
"texas tech",2,"texas","tech"
"text back",2,"text","back"
"text ever",2,"text","ever"
"text messages",2,"text","messages"
"text never",2,"text","never"
"texted back",2,"texted","back"
"th annual",2,"th","annual"
"th another",2,"th","another"
"th district",2,"th","district"
"th exact",2,"th","exact"
"th highest",2,"th","highest"
"th home",2,"th","home"
"th i",2,"th","i"
"th month",2,"th","month"
"th time",2,"th","time"
"th tweet",2,"th","tweet"
"thank amanda",2,"thank","amanda"
"thank enough",2,"thank","enough"
"thank following",2,"thank","following"
"thank heavens",2,"thank","heavens"
"thank hosting",2,"thank","hosting"
"thank jess",2,"thank","jess"
"thank kindly",2,"thank","kindly"
"thank letting",2,"thank","letting"
"thank love",2,"thank","love"
"thank loved",2,"thank","loved"
"thank sharing",2,"thank","sharing"
"thank stopping",2,"thank","stopping"
"thankful every",2,"thankful","every"
"thanking him",2,"thanking","him"
"thanks another",2,"thanks","another"
"thanks awesome",2,"thanks","awesome"
"thanks believing",2,"thanks","believing"
"thanks boo",2,"thanks","boo"
"thanks brian",2,"thanks","brian"
"thanks came",2,"thanks","came"
"thanks connecting",2,"thanks","connecting"
"thanks dear",2,"thanks","dear"
"thanks for",2,"thanks","for"
"thanks fun",2,"thanks","fun"
"thanks god",2,"thanks","god"
"thanks help",2,"thanks","help"
"thanks hosting",2,"thanks","hosting"
"thanks hot",2,"thanks","hot"
"thanks inspiration",2,"thanks","inspiration"
"thanks interview",2,"thanks","interview"
"thanks invite",2,"thanks","invite"
"thanks jamie",2,"thanks","jamie"
"thanks jim",2,"thanks","jim"
"thanks joe",2,"thanks","joe"
"thanks kind",2,"thanks","kind"
"thanks lady",2,"thanks","lady"
"thanks liking",2,"thanks","liking"
"thanks listening",2,"thanks","listening"
"thanks lovely",2,"thanks","lovely"
"thanks matt",2,"thanks","matt"
"thanks mentioning",2,"thanks","mentioning"
"thanks mentions",2,"thanks","mentions"
"thanks mike",2,"thanks","mike"
"thanks putting",2,"thanks","putting"
"thanks retweeting",2,"thanks","retweeting"
"thanks setting",2,"thanks","setting"
"thanks signing",2,"thanks","signing"
"thanks so",2,"thanks","so"
"thanks speaking",2,"thanks","speaking"
"thanks sponsoring",2,"thanks","sponsoring"
"thanks supporting",2,"thanks","supporting"
"thanks talking",2,"thanks","talking"
"thanks thanks",2,"thanks","thanks"
"thanks tim",2,"thanks","tim"
"thanks tom",2,"thanks","tom"
"thanks try",2,"thanks","try"
"thanks tweets",2,"thanks","tweets"
"thanks u",2,"thanks","u"
"thanks us",2,"thanks","us"
"thanks well",2,"thanks","well"
"thanks yesterdays",2,"thanks","yesterdays"
"thanksgiving dinner",2,"thanksgiving","dinner"
"thanksgiving everyone",2,"thanksgiving","everyone"
"thanksgiving family",2,"thanksgiving","family"
"thanx follow",2,"thanx","follow"
"that can",2,"that","can"
"that case",2,"that","case"
"that changed",2,"that","changed"
"that crazy",2,"that","crazy"
"that didn’t",2,"that","didn’t"
"that fine",2,"that","fine"
"that funny",2,"that","funny"
"that got",2,"that","got"
"that guy",2,"that","guy"
"that hard",2,"that","hard"
"that help",2,"that","help"
"that hilarious",2,"that","hilarious"
"that leads",2,"that","leads"
"that low",2,"that","low"
"that man",2,"that","man"
"that many",2,"that","many"
"that nature",2,"that","nature"
"that question",2,"that","question"
"that sad",2,"that","sad"
"that says",2,"that","says"
"that took",2,"that","took"
"that true",2,"that","true"
"that tweet",2,"that","tweet"
"that video",2,"that","video"
"that was",2,"that","was"
"that worst",2,"that","worst"
"that wrong",2,"that","wrong"
"that’s lot",2,"that’s","lot"
"that’s ok",2,"that’s","ok"
"thats best",2,"thats","best"
"thats bummer",2,"thats","bummer"
"thats even",2,"thats","even"
"thats funny",2,"thats","funny"
"thats got",2,"thats","got"
"thats im",2,"thats","im"
"thats like",2,"thats","like"
"thats lot",2,"thats","lot"
"the ability",2,"the","ability"
"the actual",2,"the","actual"
"the amount",2,"the","amount"
"the ancient",2,"the","ancient"
"the apes",2,"the","apes"
"the apple",2,"the","apple"
"the area",2,"the","area"
"the army",2,"the","army"
"the aroma",2,"the","aroma"
"the arrival",2,"the","arrival"
"the associated",2,"the","associated"
"the auction",2,"the","auction"
"the author",2,"the","author"
"the bad",2,"the","bad"
"the band",2,"the","band"
"the bank",2,"the","bank"
"the batter",2,"the","batter"
"the battle",2,"the","battle"
"the better",2,"the","better"
"the bird",2,"the","bird"
"the blatant",2,"the","blatant"
"the blog",2,"the","blog"
"the brew",2,"the","brew"
"the broncos",2,"the","broncos"
"the brothers",2,"the","brothers"
"the calm",2,"the","calm"
"the card",2,"the","card"
"the ceo",2,"the","ceo"
"the challenges",2,"the","challenges"
"the characters",2,"the","characters"
"the cherry",2,"the","cherry"
"the coliseum",2,"the","coliseum"
"the combination",2,"the","combination"
"the complete",2,"the","complete"
"the conclusion",2,"the","conclusion"
"the county",2,"the","county"
"the couple",2,"the","couple"
"the crossing",2,"the","crossing"
"the culmination",2,"the","culmination"
"the date",2,"the","date"
"the dead",2,"the","dead"
"the death",2,"the","death"
"the delivery",2,"the","delivery"
"the desire",2,"the","desire"
"the direction",2,"the","direction"
"the discussion",2,"the","discussion"
"the distance",2,"the","distance"
"the dragon",2,"the","dragon"
"the dream",2,"the","dream"
"the dude",2,"the","dude"
"the easter",2,"the","easter"
"the edge",2,"the","edge"
"the elf",2,"the","elf"
"the english",2,"the","english"
"the eye",2,"the","eye"
"the face",2,"the","face"
"the father",2,"the","father"
"the festival",2,"the","festival"
"the file",2,"the","file"
"the fire",2,"the","fire"
"the flavor",2,"the","flavor"
"the flowers",2,"the","flowers"
"the flu",2,"the","flu"
"the food",2,"the","food"
"the four",2,"the","four"
"the friends",2,"the","friends"
"the garage",2,"the","garage"
"the gold",2,"the","gold"
"the greatest",2,"the","greatest"
"the harder",2,"the","harder"
"the hardest",2,"the","hardest"
"the hat",2,"the","hat"
"the heart",2,"the","heart"
"the high",2,"the","high"
"the history",2,"the","history"
"the holy",2,"the","holy"
"the hour",2,"the","hour"
"the house",2,"the","house"
"the ingredients",2,"the","ingredients"
"the ink",2,"the","ink"
"the irish",2,"the","irish"
"the issue",2,"the","issue"
"the journal",2,"the","journal"
"the joy",2,"the","joy"
"the kennedys",2,"the","kennedys"
"the kentucky",2,"the","kentucky"
"the kids",2,"the","kids"
"the kinks",2,"the","kinks"
"the kitchen",2,"the","kitchen"
"the lab",2,"the","lab"
"the lack",2,"the","lack"
"the ladder",2,"the","ladder"
"the late",2,"the","late"
"the latest",2,"the","latest"
"the lawyer",2,"the","lawyer"
"the leader",2,"the","leader"
"the league",2,"the","league"
"the leaves",2,"the","leaves"
"the length",2,"the","length"
"the less",2,"the","less"
"the letter",2,"the","letter"
"the life",2,"the","life"
"the list",2,"the","list"
"the living",2,"the","living"
"the local",2,"the","local"
"the locals",2,"the","locals"
"the long",2,"the","long"
"the lovely",2,"the","lovely"
"the magic",2,"the","magic"
"the master",2,"the","master"
"the mind",2,"the","mind"
"the ministry",2,"the","ministry"
"the mix",2,"the","mix"
"the mollusc",2,"the","mollusc"
"the moment",2,"the","moment"
"the most",2,"the","most"
"the mother",2,"the","mother"
"the mothers",2,"the","mothers"
"the motto",2,"the","motto"
"the mrs",2,"the","mrs"
"the nations",2,"the","nations"
"the natural",2,"the","natural"
"the nature",2,"the","nature"
"the nfl",2,"the","nfl"
"the nurse",2,"the","nurse"
"the official",2,"the","official"
"the older",2,"the","older"
"the oldest",2,"the","oldest"
"the olympic",2,"the","olympic"
"the online",2,"the","online"
"the original",2,"the","original"
"the owners",2,"the","owners"
"the pain",2,"the","pain"
"the paint",2,"the","paint"
"the palm",2,"the","palm"
"the parents",2,"the","parents"
"the party",2,"the","party"
"the photos",2,"the","photos"
"the pick",2,"the","pick"
"the place",2,"the","place"
"the point",2,"the","point"
"the pope",2,"the","pope"
"the potential",2,"the","potential"
"the power",2,"the","power"
"the present",2,"the","present"
"the press",2,"the","press"
"the primaries",2,"the","primaries"
"the professional",2,"the","professional"
"the projects",2,"the","projects"
"the ps",2,"the","ps"
"the queen",2,"the","queen"
"the queen’s",2,"the","queen’s"
"the rain",2,"the","rain"
"the rd",2,"the","rd"
"the reader",2,"the","reader"
"the regular",2,"the","regular"
"the relationship",2,"the","relationship"
"the research",2,"the","research"
"the results",2,"the","results"
"the ride",2,"the","ride"
"the rider",2,"the","rider"
"the room",2,"the","room"
"the roses",2,"the","roses"
"the rows",2,"the","rows"
"the run",2,"the","run"
"the salafi",2,"the","salafi"
"the scenes",2,"the","scenes"
"the scots",2,"the","scots"
"the sea",2,"the","sea"
"the seafarer",2,"the","seafarer"
"the senator",2,"the","senator"
"the sentiment",2,"the","sentiment"
"the seven",2,"the","seven"
"the shadow",2,"the","shadow"
"the shuffled",2,"the","shuffled"
"the sick",2,"the","sick"
"the silver",2,"the","silver"
"the simplest",2,"the","simplest"
"the single",2,"the","single"
"the site",2,"the","site"
"the skins",2,"the","skins"
"the slave",2,"the","slave"
"the small",2,"the","small"
"the song",2,"the","song"
"the sons",2,"the","sons"
"the sound",2,"the","sound"
"the source",2,"the","source"
"the staff",2,"the","staff"
"the streets",2,"the","streets"
"the strike",2,"the","strike"
"the string",2,"the","string"
"the stupidity",2,"the","stupidity"
"the surgeon",2,"the","surgeon"
"the system",2,"the","system"
"the table",2,"the","table"
"the talent",2,"the","talent"
"the teacher",2,"the","teacher"
"the temptation",2,"the","temptation"
"the term",2,"the","term"
"the texture",2,"the","texture"
"the the",2,"the","the"
"the think",2,"the","think"
"the thought",2,"the","thought"
"the threat",2,"the","threat"
"the title",2,"the","title"
"the tour",2,"the","tour"
"the track",2,"the","track"
"the uk",2,"the","uk"
"the uniformed",2,"the","uniformed"
"the unique",2,"the","unique"
"the universe",2,"the","universe"
"the upsetters",2,"the","upsetters"
"the vampire",2,"the","vampire"
"the vast",2,"the","vast"
"the vow",2,"the","vow"
"the wall",2,"the","wall"
"the walls",2,"the","walls"
"the war",2,"the","war"
"the water",2,"the","water"
"the ways",2,"the","ways"
"the west",2,"the","west"
"the western",2,"the","western"
"the width",2,"the","width"
"the winning",2,"the","winning"
"the wire",2,"the","wire"
"the wizard",2,"the","wizard"
"the wolf",2,"the","wolf"
"the words",2,"the","words"
"the year",2,"the","year"
"the years",2,"the","years"
"the young",2,"the","young"
"theater hollywood",2,"theater","hollywood"
"their hands",2,"their","hands"
"their music",2,"their","music"
"then added",2,"then","added"
"then gets",2,"then","gets"
"then hand",2,"then","hand"
"then i’m",2,"then","i’m"
"then im",2,"then","im"
"then s",2,"then","s"
"then something",2,"then","something"
"then time",2,"then","time"
"then will",2,"then","will"
"theory i",2,"theory","i"
"there actually",2,"there","actually"
"there currently",2,"there","currently"
"there enough",2,"there","enough"
"there even",2,"there","even"
"there goes",2,"there","goes"
"there got",2,"there","got"
"there large",2,"there","large"
"there number",2,"there","number"
"there people",2,"there","people"
"there pleasant",2,"there","pleasant"
"there still",2,"there","still"
"there times",2,"there","times"
"theres better",2,"theres","better"
"theres lot",2,"theres","lot"
"theres nothing",2,"theres","nothing"
"theres room",2,"theres","room"
"theres something",2,"theres","something"
"theres way",2,"theres","way"
"these good",2,"these","good"
"these kinds",2,"these","kinds"
"these simple",2,"these","simple"
"they believe",2,"they","believe"
"they better",2,"they","better"
"they came",2,"they","came"
"they cut",2,"they","cut"
"they even",2,"they","even"
"they feel",2,"they","feel"
"they good",2,"they","good"
"they got",2,"they","got"
"they knew",2,"they","knew"
"they know",2,"they","know"
"they learned",2,"they","learned"
"they let",2,"they","let"
"they live",2,"they","live"
"they looked",2,"they","looked"
"they may",2,"they","may"
"they meet",2,"they","meet"
"they muslims",2,"they","muslims"
"they one",2,"they","one"
"they r",2,"they","r"
"they represent",2,"they","represent"
"they set",2,"they","set"
"they use",2,"they","use"
"they wanted",2,"they","wanted"
"they worked",2,"they","worked"
"theyre just",2,"theyre","just"
"thicker skin",2,"thicker","skin"
"thing collective",2,"thing","collective"
"thing comes",2,"thing","comes"
"thing film",2,"thing","film"
"thing go",2,"thing","go"
"thing goes",2,"thing","goes"
"thing happened",2,"thing","happened"
"thing he",2,"thing","he"
"thing keeping",2,"thing","keeping"
"thing last",2,"thing","last"
"thing likely",2,"thing","likely"
"thing make",2,"thing","make"
"thing mind",2,"thing","mind"
"thing need",2,"thing","need"
"thing nothing",2,"thing","nothing"
"thing now",2,"thing","now"
"thing say",2,"thing","say"
"thing see",2,"thing","see"
"thing someone",2,"thing","someone"
"thing two",2,"thing","two"
"thing ur",2,"thing","ur"
"thing will",2,"thing","will"
"things already",2,"things","already"
"things aren’t",2,"things","aren’t"
"things around",2,"things","around"
"things become",2,"things","become"
"things change",2,"things","change"
"things changed",2,"things","changed"
"things common",2,"things","common"
"things created",2,"things","created"
"things differently",2,"things","differently"
"things ever",2,"things","ever"
"things gone",2,"things","gone"
"things happened",2,"things","happened"
"things i’ve",2,"things","i’ve"
"things interesting",2,"things","interesting"
"things just",2,"things","just"
"things kids",2,"things","kids"
"things left",2,"things","left"
"things lives",2,"things","lives"
"things might",2,"things","might"
"things mind",2,"things","mind"
"things never",2,"things","never"
"things others",2,"things","others"
"things perspective",2,"things","perspective"
"things quite",2,"things","quite"
"things right",2,"things","right"
"things start",2,"things","start"
"things to",2,"things","to"
"things today",2,"things","today"
"things ve",2,"things","ve"
"things within",2,"things","within"
"think able",2,"think","able"
"think absolutely",2,"think","absolutely"
"think amazing",2,"think","amazing"
"think another",2,"think","another"
"think anything",2,"think","anything"
"think applies",2,"think","applies"
"think bad",2,"think","bad"
"think beautiful",2,"think","beautiful"
"think book",2,"think","book"
"think cloth",2,"think","cloth"
"think cool",2,"think","cool"
"think crazy",2,"think","crazy"
"think d",2,"think","d"
"think dad",2,"think","dad"
"think done",2,"think","done"
"think eating",2,"think","eating"
"think enough",2,"think","enough"
"think ever",2,"think","ever"
"think everyone",2,"think","everyone"
"think feel",2,"think","feel"
"think first",2,"think","first"
"think friends",2,"think","friends"
"think getting",2,"think","getting"
"think goes",2,"think","goes"
"think hair",2,"think","hair"
"think i’ve",2,"think","i’ve"
"think ive",2,"think","ive"
"think lemon",2,"think","lemon"
"think less",2,"think","less"
"think ll",2,"think","ll"
"think look",2,"think","look"
"think made",2,"think","made"
"think make",2,"think","make"
"think many",2,"think","many"
"think matters",2,"think","matters"
"think means",2,"think","means"
"think meant",2,"think","meant"
"think mom",2,"think","mom"
"think nothing",2,"think","nothing"
"think noticed",2,"think","noticed"
"think perfect",2,"think","perfect"
"think peyton",2,"think","peyton"
"think real",2,"think","real"
"think right",2,"think","right"
"think said",2,"think","said"
"think somebody",2,"think","somebody"
"think st",2,"think","st"
"think students",2,"think","students"
"think super",2,"think","super"
"think take",2,"think","take"
"think talented",2,"think","talented"
"think thanks",2,"think","thanks"
"think things",2,"think","things"
"think two",2,"think","two"
"think us",2,"think","us"
"think usually",2,"think","usually"
"think way",2,"think","way"
"think work",2,"think","work"
"think worst",2,"think","worst"
"think writing",2,"think","writing"
"thinking big",2,"thinking","big"
